Date_reporting,index,Unnamed: 0,Wallonië,België,Vlaanderen,Brussel
2020-08-11,2,Ziekenhuis,1798,4860,2207,855
2020-08-11,3,Bevestigde gevallen,1683,4608,2105,820
2020-08-11,4,Mogelijke gevallen,115,252,102,35
2020-08-11,5,Woonzorgcentrum,1569,4897,2677,651
2020-08-11,6,Bevestigde gevallen,424,1297,661,212
2020-08-11,7,Mogelijke gevallen,1145,3600,2016,439
2020-08-11,8,Andere residentiële,0,0,0,0
2020-08-11,10,collectiviteiten,0,0,0,0
2020-08-11,11,Thuis en andere,31,53,16,6
2020-08-11,12,Onbekend,0,19,19,0
2020-08-11,13,TOTAAL,3417,9879,4949,1513
2020-08-12,0,Plaats van overlijden,0,0,0,0
2020-08-12,2,Ziekenhuis,1801,4866,2209,856
2020-08-12,3,Bevestigde gevallen,1686,4614,2107,821
2020-08-12,4,Mogelijke gevallen,115,252,102,35
2020-08-12,5,Woonzorgcentrum,1569,4897,2677,651
2020-08-12,6,Bevestigde gevallen,424,1297,661,212
2020-08-12,7,Mogelijke gevallen,1145,3600,2016,439
2020-08-12,8,Andere residentiële,0,0,0,0
2020-08-12,10,collectiviteiten,0,0,0,0
2020-08-12,11,Thuis en andere,31,53,16,6
2020-08-12,12,Onbekend,0,19,19,0
2020-08-12,13,TOTAAL,3420,9885,4951,1514
2020-08-13,0,Plaats van overlijden,0,0,0,0
2020-08-13,2,Ziekenhuis,1804,4873,2213,856
2020-08-13,3,Bevestigde gevallen,1688,4619,2110,821
2020-08-13,4,Mogelijke gevallen,116,254,103,35
2020-08-13,5,Woonzorgcentrum,1571,4904,2682,651
2020-08-13,6,Bevestigde gevallen,426,1304,666,212
2020-08-13,7,Mogelijke gevallen,1145,3600,2016,439
2020-08-13,8,Andere residentiële,0,0,0,0
2020-08-13,10,collectiviteiten,0,0,0,0
2020-08-13,11,Thuis en andere,31,54,16,7
2020-08-13,12,Onbekend,0,19,19,0
2020-08-13,13,TOTAAL,3425,9900,4960,1515
2020-08-14,0,Plaats van overlijden,0,0,0,0
2020-08-14,2,Ziekenhuis,1809,4884,2219,856
2020-08-14,3,Bevestigde gevallen,1692,4628,2115,821
2020-08-14,4,Mogelijke gevallen,117,256,104,35
2020-08-14,5,Woonzorgcentrum,1573,4909,2685,651
2020-08-14,6,Bevestigde gevallen,428,1308,668,212
2020-08-14,7,Mogelijke gevallen,1145,3601,2017,439
2020-08-14,8,Andere residentiële,0,0,0,0
2020-08-14,10,collectiviteiten,0,0,0,0
2020-08-14,11,Thuis en andere,31,54,16,7
2020-08-14,12,Onbekend,0,19,19,0
2020-08-14,13,TOTAAL,3432,9916,4969,1515
2020-08-15,0,Plaats van overlijden,0,0,0,0
2020-08-15,2,Ziekenhuis,1811,4890,2222,857
2020-08-15,3,Bevestigde gevallen,1694,4631,2116,821
2020-08-15,4,Mogelijke gevallen,117,259,106,36
2020-08-15,5,Woonzorgcentrum,1574,4911,2686,651
2020-08-15,6,Bevestigde gevallen,429,1310,669,212
2020-08-15,7,Mogelijke gevallen,1145,3601,2017,439
2020-08-15,8,Andere residentiële,0,0,0,0
2020-08-15,10,collectiviteiten,0,0,0,0
2020-08-15,11,Thuis en andere,31,54,16,7
2020-08-15,12,Onbekend,0,19,19,0
2020-08-15,13,TOTAAL,3435,9924,4973,1516
2020-08-16,0,Plaats van overlijden,0,0,0,0
2020-08-16,2,Ziekenhuis,1813,4895,2223,859
2020-08-16,3,Bevestigde gevallen,1696,4636,2117,823
2020-08-16,4,Mogelijke gevallen,117,259,106,36
2020-08-16,5,Woonzorgcentrum,1575,4917,2691,651
2020-08-16,6,Bevestigde gevallen,430,1314,672,212
2020-08-16,7,Mogelijke gevallen,1145,3603,2019,439
2020-08-16,8,Andere residentiële,0,0,0,0
2020-08-16,10,collectiviteiten,0,0,0,0
2020-08-16,11,Thuis en andere,31,54,16,7
2020-08-16,12,Onbekend,0,19,19,0
2020-08-16,13,TOTAAL,3438,9935,4979,1518
2020-08-17,0,Plaats van overlijden,0,0,0,0
2020-08-17,2,Ziekenhuis,1814,4899,2226,859
2020-08-17,3,Bevestigde gevallen,1697,4640,2120,823
2020-08-17,4,Mogelijke gevallen,117,259,106,36
2020-08-17,5,Woonzorgcentrum,1575,4917,2691,651
2020-08-17,6,Bevestigde gevallen,430,1314,672,212
2020-08-17,7,Mogelijke gevallen,1145,3603,2019,439
2020-08-17,8,Andere residentiële,0,0,0,0
2020-08-17,10,collectiviteiten,0,0,0,0
2020-08-17,11,Thuis en andere,31,54,16,7
2020-08-17,12,Onbekend,0,19,19,0
2020-08-17,13,TOTAAL,3439,9939,4982,1518
2020-08-18,0,Plaats van overlijden,0,0,0,0
2020-08-18,2,Ziekenhuis,1815,4904,2230,859
2020-08-18,3,Bevestigde gevallen,1698,4643,2122,823
2020-08-18,4,Mogelijke gevallen,117,261,108,36
2020-08-18,5,Woonzorgcentrum,1575,4917,2691,651
2020-08-18,6,Bevestigde gevallen,430,1314,672,212
2020-08-18,7,Mogelijke gevallen,1145,3603,2019,439
2020-08-18,8,Andere residentiële,0,0,0,0
2020-08-18,10,collectiviteiten,0,0,0,0
2020-08-18,11,Thuis en andere,31,54,16,7
2020-08-18,12,Onbekend,0,19,19,0
2020-08-18,13,TOTAAL,3440,9944,4986,1518
2020-08-19,0,Plaats van overlijden,0,0,0,0
2020-08-19,2,Ziekenhuis,1816,4911,2233,862
2020-08-19,3,Bevestigde gevallen,1699,4650,2125,826
2020-08-19,4,Mogelijke gevallen,117,261,108,36
2020-08-19,5,Woonzorgcentrum,1576,4926,2698,652
2020-08-19,6,Bevestigde gevallen,431,1321,678,212
2020-08-19,7,Mogelijke gevallen,1145,3605,2020,440
2020-08-19,8,Andere residentiële,0,0,0,0
2020-08-19,10,collectiviteiten,0,0,0,0
2020-08-19,11,Thuis en andere,31,54,16,7
2020-08-19,12,Onbekend,0,19,19,0
2020-08-19,13,TOTAAL,3442,9959,4995,1522
2020-08-20,0,Plaats van overlijden,0,0,0,0
2020-08-20,2,Ziekenhuis,1818,4918,2236,864
2020-08-20,3,Bevestigde gevallen,1701,4657,2128,828
2020-08-20,4,Mogelijke gevallen,117,261,108,36
2020-08-20,5,Woonzorgcentrum,1578,4929,2699,652
2020-08-20,6,Bevestigde gevallen,432,1322,678,212
2020-08-20,7,Mogelijke gevallen,1146,3607,2021,440
2020-08-20,8,Andere residentiële,0,0,0,0
2020-08-20,10,collectiviteiten,0,0,0,0
2020-08-20,11,Thuis en andere,31,54,16,7
2020-08-20,12,Onbekend,0,19,19,0
2020-08-20,13,TOTAAL,3446,9969,4999,1524
2020-08-21,0,Plaats van overlijden,0,0,0,0
2020-08-21,2,Ziekenhuis,1818,4922,2238,866
2020-08-21,3,Bevestigde gevallen,1701,4661,2130,830
2020-08-21,4,Mogelijke gevallen,117,261,108,36
2020-08-21,5,Woonzorgcentrum,1578,4932,2702,652
2020-08-21,6,Bevestigde gevallen,432,1324,680,212
2020-08-21,7,Mogelijke gevallen,1146,3608,2022,440
2020-08-21,8,Andere residentiële,0,0,0,0
2020-08-21,10,collectiviteiten,0,0,0,0
2020-08-21,11,Thuis en andere,31,54,16,7
2020-08-21,12,Onbekend,0,19,19,0
2020-08-21,13,TOTAAL,3446,9976,5004,1526
2020-08-22,0,Plaats van overlijden,0,0,0,0
2020-08-22,2,Ziekenhuis,1818,4922,2238,866
2020-08-22,3,Bevestigde gevallen,1701,4661,2130,830
2020-08-22,4,Mogelijke gevallen,117,261,108,36
2020-08-22,5,Woonzorgcentrum,1578,4941,2711,652
2020-08-22,6,Bevestigde gevallen,432,1334,690,212
2020-08-22,7,Mogelijke gevallen,1146,3607,2021,440
2020-08-22,8,Andere residentiële,0,0,0,0
2020-08-22,10,collectiviteiten,0,0,0,0
2020-08-22,11,Thuis en andere,31,54,16,7
2020-08-22,12,Onbekend,0,19,19,0
2020-08-22,13,TOTAAL,3446,9985,5013,1526
2020-08-23,0,Plaats van overlijden,0,0,0,0
2020-08-23,2,Ziekenhuis,1818,4923,2239,866
2020-08-23,3,Bevestigde gevallen,1701,4662,2131,830
2020-08-23,4,Mogelijke gevallen,117,261,108,36
2020-08-23,5,Woonzorgcentrum,1578,4943,2713,652
2020-08-23,6,Bevestigde gevallen,432,1336,692,212
2020-08-23,7,Mogelijke gevallen,1146,3607,2021,440
2020-08-23,8,Andere residentiële,0,0,0,0
2020-08-23,10,collectiviteiten,0,0,0,0
2020-08-23,11,Thuis en andere,31,54,16,7
2020-08-23,12,Onbekend,0,19,19,0
2020-08-23,13,TOTAAL,3446,9988,5016,1526
2020-08-24,0,Plaats van overlijden,0,0,0,0
2020-08-24,2,Ziekenhuis,1819,4927,2239,869
2020-08-24,3,Bevestigde gevallen,1702,4666,2131,833
2020-08-24,4,Mogelijke gevallen,117,261,108,36
2020-08-24,5,Woonzorgcentrum,1578,4943,2713,652
2020-08-24,6,Bevestigde gevallen,432,1336,692,212
2020-08-24,7,Mogelijke gevallen,1146,3607,2021,440
2020-08-24,8,Andere residentiële,0,0,0,0
2020-08-24,10,collectiviteiten,0,0,0,0
2020-08-24,11,Thuis en andere,31,54,16,7
2020-08-24,12,Onbekend,0,19,19,0
2020-08-24,13,TOTAAL,3447,9992,5016,1529
2020-08-25,0,Plaats van overlijden,0,0,0,0
2020-08-25,2,Ziekenhuis,1821,4931,2238,872
2020-08-25,3,Bevestigde gevallen,1703,4668,2129,836
2020-08-25,4,Mogelijke gevallen,118,263,109,36
2020-08-25,5,Woonzorgcentrum,1578,4943,2713,652
2020-08-25,6,Bevestigde gevallen,432,1336,692,212
2020-08-25,7,Mogelijke gevallen,1146,3607,2021,440
2020-08-25,8,Andere residentiële,0,0,0,0
2020-08-25,10,collectiviteiten,0,0,0,0
2020-08-25,11,Thuis en andere,31,54,16,7
2020-08-25,12,Onbekend,0,19,19,0
2020-08-25,13,TOTAAL,3449,9996,5015,1532
2020-08-26,0,Plaats van overlijden,0,0,0,0
2020-08-26,2,Ziekenhuis,1822,4935,2241,872
2020-08-26,3,Bevestigde gevallen,1703,4671,2132,836
2020-08-26,4,Mogelijke gevallen,119,264,109,36
2020-08-26,5,Woonzorgcentrum,1578,4833,2604,651
2020-08-26,6,Bevestigde gevallen,432,2519,1857,230
2020-08-26,7,Mogelijke gevallen,1146,2314,747,421
2020-08-26,8,Andere residentiële,0,0,0,0
2020-08-26,10,collectiviteiten,0,0,0,0
2020-08-26,11,Thuis en andere,31,54,16,7
2020-08-26,12,Onbekend,0,17,17,0
2020-08-26,13,TOTAAL,3450,9878,4897,1531
2020-08-27,0,Plaats van overlijden,0,0,0,0
2020-08-27,2,Ziekenhuis,1823,4937,2242,872
2020-08-27,3,Bevestigde gevallen,1703,4671,2132,836
2020-08-27,4,Mogelijke gevallen,120,266,110,36
2020-08-27,5,Woonzorgcentrum,1578,4832,2604,650
2020-08-27,6,Bevestigde gevallen,432,2518,1857,229
2020-08-27,7,Mogelijke gevallen,1146,2314,747,421
2020-08-27,8,Andere residentiële,0,0,0,0
2020-08-27,10,collectiviteiten,0,0,0,0
2020-08-27,11,Thuis en andere,31,54,16,7
2020-08-27,12,Onbekend,0,17,17,0
2020-08-27,13,TOTAAL,3451,9879,4898,1530
2020-08-28,0,Plaats van overlijden,0,0,0,0
2020-08-28,2,Ziekenhuis,1823,4940,2244,873
2020-08-28,3,Bevestigde gevallen,1703,4674,2134,837
2020-08-28,4,Mogelijke gevallen,120,266,110,36
2020-08-28,5,Woonzorgcentrum,1578,4834,2606,650
2020-08-28,6,Bevestigde gevallen,432,2520,1859,229
2020-08-28,7,Mogelijke gevallen,1146,2314,747,421
2020-08-28,8,Andere residentiële,0,0,0,0
2020-08-28,10,collectiviteiten,0,0,0,0
2020-08-28,11,Thuis en andere,31,54,16,7
2020-08-28,12,Onbekend,0,17,17,0
2020-08-28,13,TOTAAL,3451,9884,4902,1531
2020-08-29,0,Plaats van overlijden,0,0,0,0
2020-08-29,2,Ziekenhuis,1823,4942,2245,874
2020-08-29,3,Bevestigde gevallen,1703,4676,2135,838
2020-08-29,4,Mogelijke gevallen,120,266,110,36
2020-08-29,5,Woonzorgcentrum,1578,4834,2606,650
2020-08-29,6,Bevestigde gevallen,432,2520,1859,229
2020-08-29,7,Mogelijke gevallen,1146,2314,747,421
2020-08-29,8,Andere residentiële,0,0,0,0
2020-08-29,10,collectiviteiten,0,0,0,0
2020-08-29,11,Thuis en andere,31,54,16,7
2020-08-29,12,Onbekend,0,17,17,0
2020-08-29,13,TOTAAL,3451,9886,4903,1532
2020-08-30,0,Plaats van overlijden,0,0,0,0
2020-08-30,2,Ziekenhuis,1826,4947,2246,875
2020-08-30,3,Bevestigde gevallen,1706,4681,2136,839
2020-08-30,4,Mogelijke gevallen,120,266,110,36
2020-08-30,5,Woonzorgcentrum,1578,4834,2606,650
2020-08-30,6,Bevestigde gevallen,432,2520,1859,229
2020-08-30,7,Mogelijke gevallen,1146,2314,747,421
2020-08-30,8,Andere residentiële,0,0,0,0
2020-08-30,10,collectiviteiten,0,0,0,0
2020-08-30,11,Thuis en andere,31,54,16,7
2020-08-30,12,Onbekend,0,17,17,0
2020-08-30,13,TOTAAL,3454,9891,4904,1533
2020-08-31,0,Plaats van overlijden,0,0,0,0
2020-08-31,2,Ziekenhuis,1827,4950,2247,876
2020-08-31,3,Bevestigde gevallen,1707,4684,2137,840
2020-08-31,4,Mogelijke gevallen,120,266,110,36
2020-08-31,5,Woonzorgcentrum,1578,4834,2606,650
2020-08-31,6,Bevestigde gevallen,432,2520,1859,229
2020-08-31,7,Mogelijke gevallen,1146,2314,747,421
2020-08-31,8,Andere residentiële,0,0,0,0
2020-08-31,10,collectiviteiten,0,0,0,0
2020-08-31,11,Thuis en andere,31,54,16,7
2020-08-31,12,Onbekend,0,17,17,0
2020-08-31,13,TOTAAL,3455,9894,4905,1534
2020-09-01,0,Plaats van overlijden,0,0,0,0
2020-09-01,2,Ziekenhuis,1827,4951,2248,876
2020-09-01,3,Bevestigde gevallen,1707,4684,2137,840
2020-09-01,4,Mogelijke gevallen,120,267,111,36
2020-09-01,5,Woonzorgcentrum,1578,4834,2606,650
2020-09-01,6,Bevestigde gevallen,432,2520,1859,229
2020-09-01,7,Mogelijke gevallen,1146,2314,747,421
2020-09-01,8,Andere residentiële,0,0,0,0
2020-09-01,10,collectiviteiten,0,0,0,0
2020-09-01,11,Thuis en andere,31,54,16,7
2020-09-01,12,Onbekend,0,17,17,0
2020-09-01,13,TOTAAL,3455,9895,4906,1534
2020-09-02,0,Plaats van overlijden,0,0,0,0
2020-09-02,2,Ziekenhuis,1826,4951,2250,875
2020-09-02,3,Bevestigde gevallen,1706,4684,2138,840
2020-09-02,4,Mogelijke gevallen,120,267,112,35
2020-09-02,5,Woonzorgcentrum,1578,4836,2608,650
2020-09-02,6,Bevestigde gevallen,432,2522,1861,229
2020-09-02,7,Mogelijke gevallen,1146,2314,747,421
2020-09-02,8,Andere residentiële,0,0,0,0
2020-09-02,10,collectiviteiten,0,0,0,0
2020-09-02,11,Thuis en andere,31,54,16,7
2020-09-02,12,Onbekend,0,17,17,0
2020-09-02,13,TOTAAL,3454,9897,4910,1533
2020-09-03,0,Plaats van overlijden,0,0,0,0
2020-09-03,2,Ziekenhuis,1827,4952,2250,875
2020-09-03,3,Bevestigde gevallen,1707,4685,2138,840
2020-09-03,4,Mogelijke gevallen,120,267,112,35
2020-09-03,5,Woonzorgcentrum,1578,4836,2608,650
2020-09-03,6,Bevestigde gevallen,432,2522,1861,229
2020-09-03,7,Mogelijke gevallen,1146,2314,747,421
2020-09-03,8,Andere residentiële,0,0,0,0
2020-09-03,10,collectiviteiten,0,0,0,0
2020-09-03,11,Thuis en andere,31,54,16,7
2020-09-03,12,Onbekend,0,17,17,0
2020-09-03,13,TOTAAL,3455,9898,4910,1533
2020-09-04,0,Plaats van overlijden,0,0,0,0
2020-09-04,2,Ziekenhuis,1827,4950,2248,875
2020-09-04,3,Bevestigde gevallen,1707,4683,2136,840
2020-09-04,4,Mogelijke gevallen,120,267,112,35
2020-09-04,5,Woonzorgcentrum,1579,4839,2610,650
2020-09-04,6,Bevestigde gevallen,433,2525,1863,229
2020-09-04,7,Mogelijke gevallen,1146,2314,747,421
2020-09-04,8,Andere residentiële,0,0,0,0
2020-09-04,10,collectiviteiten,0,0,0,0
2020-09-04,11,Thuis en andere,31,54,16,7
2020-09-04,12,Onbekend,0,17,17,0
2020-09-04,13,TOTAAL,3456,9899,4910,1533
2020-09-05,0,Plaats van overlijden,0,0,0,0
2020-09-05,2,Ziekenhuis,1828,4952,2248,876
2020-09-05,3,Bevestigde gevallen,1708,4685,2136,841
2020-09-05,4,Mogelijke gevallen,120,267,112,35
2020-09-05,5,Woonzorgcentrum,1579,4839,2610,650
2020-09-05,6,Bevestigde gevallen,433,2525,1863,229
2020-09-05,7,Mogelijke gevallen,1146,2314,747,421
2020-09-05,8,Andere residentiële,0,0,0,0
2020-09-05,10,collectiviteiten,0,0,0,0
2020-09-05,11,Thuis en andere,31,54,16,7
2020-09-05,12,Onbekend,0,17,17,0
2020-09-05,13,TOTAAL,3457,9901,4910,1534
2020-09-06,0,Plaats van overlijden,0,0,0,0
2020-09-06,2,Ziekenhuis,1828,4954,2249,877
2020-09-06,3,Bevestigde gevallen,1708,4687,2137,842
2020-09-06,4,Mogelijke gevallen,120,267,112,35
2020-09-06,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-06,6,Bevestigde gevallen,434,2528,1865,229
2020-09-06,7,Mogelijke gevallen,1146,2314,747,421
2020-09-06,8,Andere residentiële,0,0,0,0
2020-09-06,10,collectiviteiten,0,0,0,0
2020-09-06,11,Thuis en andere,31,54,16,7
2020-09-06,12,Onbekend,0,17,17,0
2020-09-06,13,TOTAAL,3458,9906,4913,1535
2020-09-07,0,Plaats van overlijden,0,0,0,0
2020-09-07,2,Ziekenhuis,1828,4955,2250,877
2020-09-07,3,Bevestigde gevallen,1708,4688,2138,842
2020-09-07,4,Mogelijke gevallen,120,267,112,35
2020-09-07,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-07,6,Bevestigde gevallen,434,2528,1865,229
2020-09-07,7,Mogelijke gevallen,1146,2314,747,421
2020-09-07,8,Andere residentiële,0,0,0,0
2020-09-07,10,collectiviteiten,0,0,0,0
2020-09-07,11,Thuis en andere,31,54,16,7
2020-09-07,12,Onbekend,0,17,17,0
2020-09-07,13,TOTAAL,3458,9907,4914,1535
2020-09-08,0,Plaats van overlijden,0,0,0,0
2020-09-08,2,Ziekenhuis,1828,4957,2251,878
2020-09-08,3,Bevestigde gevallen,1708,4690,2139,843
2020-09-08,4,Mogelijke gevallen,120,267,112,35
2020-09-08,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-08,6,Bevestigde gevallen,434,2528,1865,229
2020-09-08,7,Mogelijke gevallen,1146,2314,747,421
2020-09-08,8,Andere residentiële,0,0,0,0
2020-09-08,10,collectiviteiten,0,0,0,0
2020-09-08,11,Thuis en andere,31,54,16,7
2020-09-08,12,Onbekend,0,17,17,0
2020-09-08,13,TOTAAL,3458,9909,4915,1536
2020-09-09,0,Plaats van overlijden,0,0,0,0
2020-09-09,2,Ziekenhuis,1828,4960,2253,879
2020-09-09,3,Bevestigde gevallen,1708,4693,2141,844
2020-09-09,4,Mogelijke gevallen,120,267,112,35
2020-09-09,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-09,6,Bevestigde gevallen,434,2528,1865,229
2020-09-09,7,Mogelijke gevallen,1146,2314,747,421
2020-09-09,8,Andere residentiële,0,0,0,0
2020-09-09,10,collectiviteiten,0,0,0,0
2020-09-09,11,Thuis en andere,31,54,16,7
2020-09-09,12,Onbekend,0,17,17,0
2020-09-09,13,TOTAAL,3458,9912,4917,1537
2020-09-10,0,Plaats van overlijden,0,0,0,0
2020-09-10,2,Ziekenhuis,1830,4965,2255,880
2020-09-10,3,Bevestigde gevallen,1710,4698,2143,845
2020-09-10,4,Mogelijke gevallen,120,267,112,35
2020-09-10,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-10,6,Bevestigde gevallen,434,2528,1865,229
2020-09-10,7,Mogelijke gevallen,1146,2314,747,421
2020-09-10,8,Andere residentiële,0,0,0,0
2020-09-10,10,collectiviteiten,0,0,0,0
2020-09-10,11,Thuis en andere,31,54,16,7
2020-09-10,12,Onbekend,0,17,17,0
2020-09-10,13,TOTAAL,3460,9917,4919,1538
2020-09-11,0,Plaats van overlijden,0,0,0,0
2020-09-11,2,Ziekenhuis,1830,4965,2255,880
2020-09-11,3,Bevestigde gevallen,1710,4698,2143,845
2020-09-11,4,Mogelijke gevallen,120,267,112,35
2020-09-11,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-11,6,Bevestigde gevallen,434,2528,1865,229
2020-09-11,7,Mogelijke gevallen,1146,2314,747,421
2020-09-11,8,Andere residentiële,0,0,0,0
2020-09-11,10,collectiviteiten,0,0,0,0
2020-09-11,11,Thuis en andere,31,54,16,7
2020-09-11,12,Onbekend,0,17,17,0
2020-09-11,13,TOTAAL,3460,9917,4919,1538
2020-09-12,0,Plaats van overlijden,0,0,0,0
2020-09-12,2,Ziekenhuis,1832,4967,2255,880
2020-09-12,3,Bevestigde gevallen,1712,4700,2143,845
2020-09-12,4,Mogelijke gevallen,120,267,112,35
2020-09-12,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-12,6,Bevestigde gevallen,434,2528,1865,229
2020-09-12,7,Mogelijke gevallen,1146,2314,747,421
2020-09-12,8,Andere residentiële,0,0,0,0
2020-09-12,10,collectiviteiten,0,0,0,0
2020-09-12,11,Thuis en andere,31,54,16,7
2020-09-12,12,Onbekend,0,17,17,0
2020-09-12,13,TOTAAL,3462,9919,4919,1538
2020-09-13,0,Plaats van overlijden,0,0,0,0
2020-09-13,2,Ziekenhuis,1832,4971,2257,882
2020-09-13,3,Bevestigde gevallen,1712,4704,2145,847
2020-09-13,4,Mogelijke gevallen,120,267,112,35
2020-09-13,5,Woonzorgcentrum,1580,4842,2612,650
2020-09-13,6,Bevestigde gevallen,434,2528,1865,229
2020-09-13,7,Mogelijke gevallen,1146,2314,747,421
2020-09-13,8,Andere residentiële,0,0,0,0
2020-09-13,10,collectiviteiten,0,0,0,0
2020-09-13,11,Thuis en andere,31,54,16,7
2020-09-13,12,Onbekend,0,17,17,0
2020-09-13,13,TOTAAL,3462,9923,4921,1540
